SHOP_CODE,ITEM_CODE,ITEM_NAME,PRICE,ERP_QTY,DEPT
MDN,127697,"CUP AND SAUCER 8PCS SET 350ML CERAMIC GGK",119,8,"HOUSEWARE & KITCHENWARE"
ACH,127727,"SQUARE PASTRY BOARD 50PCS OWN USE",79,14,SUPERMARKET
ACH,127743,"PAPER CUP DOLLIES MIX DESIGN 1000PCS 9CM YWU",9.9,4,"HOUSEWARE & KITCHENWARE"
KS7,127753,"PAPER BOX CAKE FOUR TIER 10 30X30X40CM YWU",4.9,7,"HOUSEWARE & KITCHENWARE"
LFS,127757,"PAPER BOX CAKE DOUBLE TIER 14 385X385X28CM YWU",59,44,"HOUSEWARE & KITCHENWARE"
MAS,127757,"PAPER BOX CAKE DOUBLE TIER 14 385X385X28CM YWU",59,21,"HOUSEWARE & KITCHENWARE"
MAS,127759,"PAPER PACK DOLLIES 100PCS 23CM YWU",4.9,4,"HOUSEWARE & KITCHENWARE"
FAR,127774,"PARMALAT DAIRY SNACK PLAIN  YOGURT  100G 12",39.99,1,SUPERMARKET
KS7,127804,"SCREEN WOODEN 3 PANEL 150X180CM 2550",2450,1,FURNITURE
MDN,127895,"MCBERRY TWIST VANNILLA  CUPCAKE 15G  72",1.19,19,SUPERMARKET
LFS,127905,"MCBERRY BELLA CHOCOLATE CREAM CAKE 30G 144",2.49,65,SUPERMARKET
KS7,127905,"MCBERRY BELLA CHOCOLATE CREAM CAKE 30G 144",2.49,263,SUPERMARKET
HAA,127905,"MCBERRY BELLA CHOCOLATE CREAM CAKE 30G 144",2.49,100,SUPERMARKET
LFS,127910,"CHANDELIER RING BLACK 7010",549,6,"HOME DECOR & TEXTILES"
FAR,127949,"SERVING TRAY MELAMINE 19 INCHES FEILU 82519",39.9,16,"HOUSEWARE & KITCHENWARE"
FAR,127955,"TIGHTS SHORTS WOMEN SEAMLESS ACTIVE NPS 800",99,11,"GARMENTS AND FOOTWEAR"
TMP,127962,"TOP WOMEN SEAMLESS RIBBED ACTIVE CROP NPS BK225",179,23,"GARMENTS AND FOOTWEAR"
ACH,128008,"DOMS METALLIC BRUSH PEN TRAVEL KIT 10 SHADES 8436",219,9,STATIONERY
KCS,128042,"ALTAGHZIAH TURKEY BREAST BLOCK",319.99,2.14,SUPERMARKET
HAA,128076,"SUITCASE POLY 57CM GREYBLUMARON STAPLE PLUS",849,1,LUGGAGE
MAS,128076,"SUITCASE POLY 57CM GREYBLUMARON STAPLE PLUS",849,1,LUGGAGE
MDN,128146,"AKAI MICROWAVE OVEN 30L GRILL MW074A030MS",1999,1,"ELECTRICAL APPLIANCES"
M04,128173,"YOGLAIT  LEMON YOGHURT 500G 1",36.99,6,SUPERMARKET
LFS,128179,"PADDLE POP RAINBOW RELAUNCH ICE CREAM 50ML 48",4.99,19,SUPERMARKET
LFS,128312,"BULLET DART GUN TOY MT530148",79,16,"TOYS AND ENTERTAINMENT"
SPN,128344,"ONE MORE PURE CRAFT VODKA  ORANGE 750ML  12",99.99,4,SUPERMARKET
ACH,128404,"VOTIVE MOSAIC BOWL CHAMP OMBREE RD 25OZ AI050502",59,1,"HOME DECOR & TEXTILES"
ACH,128406,"VOTIVE MOSAIC BOWL GREEN OMBREE RD 25OZ AI050504",59,2,"HOME DECOR & TEXTILES"
TMP,128408,"VOTIVE MOSAIC CHAMPAGNE BEEDED SML 35OZ AI050506",59,1,"HOME DECOR & TEXTILES"
HAA,128411,"MIDEA WASHING MACHINE TT 12KG MT100W120WG",3299,1,"ELECTRICAL APPLIANCES"
TMP,128437,"CANDLE WAX  RUSTIC PILLAR PINK AI050526",47.9,1,"HOME DECOR & TEXTILES"
MSS,128455,"FORK SET STAINLESS STEEL 2PCS M221450",14.9,3,"HOUSEWARE & KITCHENWARE"
SPN,128520,"TV STAND WOOD EXTENSIVE WHITEBLACK GREEN BRTV152",4590,2,FURNITURE
MSS,128523,"TABLE COFFEE WOODEN GREYREDWHITE BRCT153A",3290,1,FURNITURE
MAS,128553,"LAUNDRY BASKET COLLAPSIBLE A202205 RK",39.9,3,"HOUSEWARE & KITCHENWARE"
TMP,128569,"RC CAR 4CH MT536137",129,14,"TOYS AND ENTERTAINMENT"
TMP,128599,"BATHTIME TOY SET MT525015",109,5,"TOYS AND ENTERTAINMENT"
LFS,128638,"VACUUM TIFFIN SS 16L MCVFA1710",259,5,"HOUSEWARE & KITCHENWARE"
MSS,128641,"PHOTO FRAME MOZAIC 5X7AHD71752A",49.9,1,"HOME DECOR & TEXTILES"
MSS,128647,"PHOTO FRAME MIRROR CHIPS BLUE 5X7 AHD668851A",49.9,2,"HOME DECOR & TEXTILES"
KS7,128649,"PHOTO FRAME MIRROR CHIPS GOLD 5X7 AHD71727A",49.9,10,"HOME DECOR & TEXTILES"
MSS,128651,"PHOTO FRAME MOZAIC 5X7 AHD968585A",49.9,2,"HOME DECOR & TEXTILES"
TMP,128652,"PHOTO FRAME MOZAIC 8X10 AHD968585B",79,2,"HOME DECOR & TEXTILES"
MDN,128725,"CUSHION SEQUIN WAVE DUPION 45X45CM NSCCLINE",49.9,2,"HOME DECOR & TEXTILES"
HAA,128729,"CUSHION SEQUIN VELVET 45X45CM NSCC22002",42.9,1,"HOME DECOR & TEXTILES"
TMP,128764,"OFFICE CHAIR WARMREST MESH BACK BLACK BIF509",499,1,FURNITURE
LFS,128772,"MARKER WHITEBOARD 650 12YRS LUXOR 4PCS 33004BC",21.9,5,STATIONERY
FAR,128774,"HIGHLIGHTER ERASABLE LUXOR YELLOW 42811BC",9,40,STATIONERY
HAA,128775,"HIGHLIGHTER 12YRS LUXOR 5PCS 41405BC",16.9,10,STATIONERY
ADB,128777,"TEXTLIGHTER 12YRS LUXOR 5PCS 40105WT",30.9,4,STATIONERY
LFS,128777,"TEXTLIGHTER 12YRS LUXOR 5PCS 40105WT",30.9,25,STATIONERY
TMP,128779,"HIGHLIGHTER MINI 12YRS LUXOR 4PCS 40004BC",11.9,20,STATIONERY
MAS,128790,"BALLPEN INKGLIDE 07MM LUXOR 10P BLU 1660210CELLO",17.9,13,STATIONERY
SPN,128793,"FELT TIP PEN ICONIC LUXOR 3PCS 158003BC",18.9,17,STATIONERY
KS7,128803,"COLORING MARKER 3YRS LUXOR 6PCS 61016WALLET",8.9,36,STATIONERY
TMP,128804,"COLORING MARKER 3YRS LUXOR 12PCS 610112WALLET",12.9,3,STATIONERY
ACH,128804,"COLORING MARKER 3YRS LUXOR 12PCS 610112WALLET",12.9,10,STATIONERY
TMP,128810,"STATIONARY SET STUDENTS 12YR LUXOR 6PCS 13016BC",19.9,19,STATIONERY
HAA,128810,"STATIONARY SET STUDENTS 12YR LUXOR 6PCS 13016BC",19.9,9,STATIONERY
SPN,128816,"STATIONARY SET HOMEOFFICE PACK LUXOR 8PC 13548CS",39.9,10,STATIONERY
LFS,128848,"BETTY CROCKER PIZZA CRUST MIX 184G 65OZ  9",32.99,18,SUPERMARKET
KS7,128878,"PRESENTION BINDER 444A47321373220104207109912EL",40.9,4,STATIONERY
FAR,128884,"STRIP FOLDER 12PCS414L SPECTRUM C 7MM 264956ELP",2.9,1,STATIONERY
FAR,128889,"PEN 3ML SPARK 199920ELP",4.9,1,STATIONERY
FAR,128896,"STAMP PAD REFILL 271695124083124090ELP",3.9,39,STATIONERY
SPN,128896,"STAMP PAD REFILL 271695124083124090ELP",3.9,121,STATIONERY
MSS,128906,"PAPER CLIP ROUND NO1 33MM 172558ELP",3.9,89,STATIONERY
MDN,128920,"STAPLE REMOVER NOSR45T 170790ELP",7.9,4,STATIONERY
FAR,128926,"PAPER PUNCH NOPERFO30 170752ELP",79,22,STATIONERY
KS7,128940,"TAPE BROWN 48MMX45Y 1X6 264925",65,17,STATIONERY
SPN,128940,"TAPE BROWN 48MMX45Y 1X6 264925",65,47,STATIONERY
TMP,128941,"TAPE CLEAR 48MMX45Y 1X6 264932",65,15,STATIONERY
ACH,128943,"TAPE DISPENSER S03 ASSORTED 281137",22.9,20,STATIONERY
SPN,128998,"COFFEE TABLE WOODEN MLM180738",1375,1,FURNITURE
HAA,129036,"DARLING CELLARS CHOCOHOLIC PINOTAGE  750ML",149.99,13,SUPERMARKET
M05,129047,"DARLING CELLARS SIX TONNER MERLOT WINE 750ML",164.99,1,SUPERMARKET
LFS,129050,"BAYARA SOUK  GREEN RAISINS 1KG",149.99,-.645,SUPERMARKET
LFS,129055,"BAYARA POPCORN  400G  10",21.99,11,SUPERMARKET
SPN,129058,"BAYARA SAFFRON BLISTER PACK 1GRAM",174.99,7,SUPERMARKET
MAS,129070,"MSEAL CONTAINER RECT GLASS 1300ML FRC N1041010",179,3,"HOUSEWARE & KITCHENWARE"
LFS,129085,"EASY COOK STEWPOT 24CM FRC B5544602 B2984683",559,8,"HOUSEWARE & KITCHENWARE"
TMP,129085,"EASY COOK STEWPOT 24CM FRC B5544602 B2984683",559,7,"HOUSEWARE & KITCHENWARE"
HAA,129086,"EASY COOK STOCKPOT 30CM FRC B5546902 B2985483",899,1,"HOUSEWARE & KITCHENWARE"
SPN,129091,"BAYARA SOUK ZAATAR MIXJORDANIAN RECIPE 5KG",107.99,10.248,SUPERMARKET
M05,129095,"BAYARA SOUK SEMOLINA FINE 5KG",44.99,7.43,SUPERMARKET
M03,129095,"BAYARA SOUK SEMOLINA FINE 5KG",44.99,16.525,SUPERMARKET
M05,129096,"BAYARA SOUK RICE FLAKES 1KG  10",49.99,4.79,SUPERMARKET
KAS,129097,"BAYARA SOUK BURGHOL FINE 5KG",39.99,2.91,SUPERMARKET
M04,129104,"BAYARA SOUK PUMPKIN SEEDS SALTED 2KG",209.99,2.755,SUPERMARKET
M03,129105,"BAYARA SOUK HAZELNUT SHELLED 1KG  10",799.99,3.68,SUPERMARKET
M04,129105,"BAYARA SOUK HAZELNUT SHELLED 1KG  10",799.99,3.81,SUPERMARKET
MSS,129106,"BAYARA SOUK ALMOND SLICED 1KG",399.99,1.37,SUPERMARKET
SPN,129111,"COFFEE TABLE WMARBLE TOP IRON LEG 100X100X40CM",2032,1,FURNITURE
ACH,129135,"TOY FLASHING TOP KIDZ 66000",19.9,14,"TOYS AND ENTERTAINMENT"
SPN,129135,"TOY FLASHING TOP KIDZ 66000",19.9,4,"TOYS AND ENTERTAINMENT"
MSS,129142,"TOY DIY PAINTING KIDZ HD2615",24.9,43,"TOYS AND ENTERTAINMENT"
ACH,129144,"BUBBLE CAMERA WLIGHTMUSIC 3333",39.9,11,"TOYS AND ENTERTAINMENT"
FAR,129144,"BUBBLE CAMERA WLIGHTMUSIC 3333",39.9,2,"TOYS AND ENTERTAINMENT"
KS7,129163,"OLD EL PASO SPANISH RICE 215G 76OZ  12",29.99,15,SUPERMARKET
GBA,129174,"RAID MULTIPURPOSE INSECT KILLER 750ML  12",82.99,22,SUPERMARKET
M04,129174,"RAID MULTIPURPOSE INSECT KILLER 750ML  12",82.99,15,SUPERMARKET
TMP,129194,"CAR DIE CAST 6PCS SET 865141",65,23,"TOYS AND ENTERTAINMENT"
TMP,129195,"TRUCK DIE CAST 6PCS SET 88133",79,1,"TOYS AND ENTERTAINMENT"
SPN,129198,"TOY CARD MACHINE 1611P",66.9,6,"TOYS AND ENTERTAINMENT"
MDN,129207,"MYDIBEL FRENCH FRIES SHOESTRING  77 1KG  10",49.99,7,SUPERMARKET
KS7,129237,"SORTER TRIIRONI BOARD WMESH TOP 155315W11922 RJK",149,1,"HOUSEWARE & KITCHENWARE"
LFS,129304,"BOWL DOUBLE COLOUR PLASTIC L00489",17.9,40,"HOUSEWARE & KITCHENWARE"
SPN,129304,"BOWL DOUBLE COLOUR PLASTIC L00489",17.9,67,"HOUSEWARE & KITCHENWARE"
ACH,129307,"KIDS BOTTLE WSTRAW 400ML PLASTIC L00756",19.9,5,"HOUSEWARE & KITCHENWARE"
MSS,129318,"CONTAINER GLAD SAVER BOX BSF00904",9.9,2,"HOUSEWARE & KITCHENWARE"
MSS,129341,"CUP WSTRAW 380ML GLASS C00162",14.9,2,"HOUSEWARE & KITCHENWARE"
KCS,129342,"SANKOFA PLANTAIN CHIPS SWEET CHILLI JOLLOF 50G",14.99,29,SUPERMARKET
ACH,129342,"SANKOFA PLANTAIN CHIPS SWEET CHILLI JOLLOF 50G",14.99,31,SUPERMARKET
M03,129342,"SANKOFA PLANTAIN CHIPS SWEET CHILLI JOLLOF 50G",14.99,18,SUPERMARKET
FAR,129381,"PAPER STRAW GOLDWHITE 25PCS SET 6X197MM",9,23,"TOYS AND ENTERTAINMENT"
MSS,129382,"KNIFE GOLD PLATED DISPOSABLE 10PCS SET",17.9,79,"TOYS AND ENTERTAINMENT"
ACH,129382,"KNIFE GOLD PLATED DISPOSABLE 10PCS SET",17.9,76,"TOYS AND ENTERTAINMENT"
FAR,129383,"FORK GOLD PLATED DISPOSABLE 10PCS SET 18CM",14.9,31,"TOYS AND ENTERTAINMENT"
MDN,129384,"SPOON GOLD PLATED DISPOSABLE 10PCS SET 17CM",25.9,1,"TOYS AND ENTERTAINMENT"
ACH,129387,"PLATE SILVER DISPOSABLE 10PCS SET 23CM",15.9,63,"TOYS AND ENTERTAINMENT"
HAA,129390,"PAPER STRAW SILVER 25PCS SET 6X197MM",6.9,17,"TOYS AND ENTERTAINMENT"
ACH,129393,"PAPER NAPKIN FOOTBALL DESIGN 20SHEET 33X33CM",11.9,42,"TOYS AND ENTERTAINMENT"
FAR,129393,"PAPER NAPKIN FOOTBALL DESIGN 20SHEET 33X33CM",11.9,100,"TOYS AND ENTERTAINMENT"
LFS,129406,"CAKE PAPER CLASSIS 80PC SET L00171",9.9,60,"HOUSEWARE & KITCHENWARE"
LFS,129498,"ALTAGHZIAH PEPPER BEEF MORTADELLA BLOCK",139.99,7.415,SUPERMARKET
M03,129499,"ALTAGHZIAH COCKTAIL BEEF MORTADELLA BLOCK 2KG",159.99,2.16,SUPERMARKET
KCS,129499,"ALTAGHZIAH COCKTAIL BEEF MORTADELLA BLOCK 2KG",159.99,2.02,SUPERMARKET
SPN,129559,"CUP ICE CREAM 8OZ IC206086CB RJK",19.9,2,"HOUSEWARE & KITCHENWARE"
KS7,129574,"SAMSUNG AC SPLIT 15HP R410 AR12CRHGAWKAF",7749,1,"ELECTRICAL APPLIANCES"
KS7,129578,"BOWL EMBOSSED AVIOS 7 DB107 RJK",12.9,20,"HOUSEWARE & KITCHENWARE"
SPN,129578,"BOWL EMBOSSED AVIOS 7 DB107 RJK",12.9,161,"HOUSEWARE & KITCHENWARE"
LFS,129582,"DINING SET WGLASS TABLE TOP 16 300811889",5190,1,FURNITURE
LFS,129586,"FARAGELLO GOLD COCKTAIL NECTAR TETRAPACK 250ML  27",7.99,318,SUPERMARKET
KS7,129588,"FARAGELLO GOLD ORANGE NECTAR TETRAPACK 250ML  27",7.99,21,SUPERMARKET
MAS,129588,"FARAGELLO GOLD ORANGE NECTAR TETRAPACK 250ML  27",7.99,44,SUPERMARKET
ACH,129600,"OPENER WFRIDGE MAGNET 85X13X12 YWU",9.9,29,"HOUSEWARE & KITCHENWARE"
KCS,129606,"ZANETTI GRANA PADANO PARMESAN 200G  25",119.99,1,SUPERMARKET
FAR,129608,"OPENER BOURBON DESIGN YWU",9.9,19,"HOUSEWARE & KITCHENWARE"
MSS,129610,"OPENER 125X4 YWU",4.9,1,"HOUSEWARE & KITCHENWARE"
TMP,129665,"ACTIVITY BOOK ABC CHALK 3219ABCCH",39,1,STATIONERY
TMP,129686,"COLOURING BOOK NUMBERS FISHERPRICE 3290FPCN",39,5,STATIONERY
HAA,129696,"ACTIVITY BOOK THOMAS  FRIENDS 3386TMCB2",18.9,4,STATIONERY
MSS,129735,"ZUCCHINI GREEN IMPORT  PC",99.99,-7,SUPERMARKET
M04,129840,"BERTOLLI  EXTRA VIRGIN OLIVE OIL 1LTR GLASS 6",235.99,6,SUPERMARKET
ACH,129867,"BACKPACK RED 35X13X46CM BRAT E",169,11,LUGGAGE
SPN,129872,"BACKPACK GREEN CASUAL 29X16X47CM VOXEL",209,1,LUGGAGE
ACH,129874,"BACKPACK BLUE NXT 1 32X24X49CM DRIP",279,4,LUGGAGE
ACH,129875,"BACKPACK CORAL NXT 1 32X24X49CM DRIP",279,6,LUGGAGE
ACH,129879,"BACKPACK BLUE 08 SB 46X35X22CM NEW NEON",279,7,LUGGAGE
MDN,129883,"BACKPACK GREEN 15 SBC 46X35X22CM NEW NEON",279,1,LUGGAGE
KS7,129899,"BANNER GIANT SIGN WBDAY ACCESORIES BLKWHT 120178",109,15,"TOYS AND ENTERTAINMENT"
SPN,129922,"NAPKIN SOCCER 16PCS 33X33CM 519709",28.9,1,"TOYS AND ENTERTAINMENT"
LFS,129923,"PLATE METALLIC SHAPE OH BABY GIRL 8P 165CM 542294",26.9,5,"TOYS AND ENTERTAINMENT"
SPN,129930,"TABLECOVER OH BABY GIRL 137X259CM 572294",54.9,13,"TOYS AND ENTERTAINMENT"
LFS,129951,"CUP CARIBBEAN PAPER 8PCS 250ML 580155466",18.9,1,"TOYS AND ENTERTAINMENT"
KS7,129952,"PLATE ROUND APPLE RED 8PCS 228CM 5501540",21.9,7,"TOYS AND ENTERTAINMENT"
KS7,129970,"TABLE DECOR KIT BIRTHDAY GIRL BOHO 27PC282106",50.9,1,"TOYS AND ENTERTAINMENT"
MSS,129972,"DECORATION KIT BUFFET PINK 1ST BIRTHDAY 12P 410047",49.9,3,"TOYS AND ENTERTAINMENT"
LFS,129980,"NAPKIN HELLO BABY 16PCS 33X33CM 9913152",28.9,4,"TOYS AND ENTERTAINMENT"
KS7,129980,"NAPKIN HELLO BABY 16PCS 33X33CM 9913152",28.9,2,"TOYS AND ENTERTAINMENT"
KS7,129984,"BANNER KIT BIG REVEAL 2PART 187X25CM 12063855",56.9,1,"TOYS AND ENTERTAINMENT"
SPN,129989,"LETTER BANNER GOOD VIBES FELT 1676X152CM 120493",75,5,"TOYS AND ENTERTAINMENT"
SPN,130000,"SWIRL FOIL DECORATION PAW PATROL 2018 61CM 9903833",44.9,14,"TOYS AND ENTERTAINMENT"
KS7,130009,"DECORATING KIT BUFFET PAPER MINIS 281001",55,3,"TOYS AND ENTERTAINMENT"
LFS,130010,"DECORATING KIT BUFFET PAPER MINIS 281000",47.9,5,"TOYS AND ENTERTAINMENT"
SPN,130012,"SWIRL DECORATION FOIL PINK 12 558CM 6705510355",29.9,13,"TOYS AND ENTERTAINMENT"
TMP,130014,"DECORATION KIT MULTICOLOUR FOIL 18PRT 2417019055",119,2,"TOYS AND ENTERTAINMENT"
LFS,130019,"GARLAND PHOTO PINK GLITTER PAPER 365CM 220109",79,1,"TOYS AND ENTERTAINMENT"
SPN,130022,"BALLOON FOIL BIRTHDAY HX AHOY S40 3848401",29.9,18,"TOYS AND ENTERTAINMENT"
KS7,130022,"BALLOON FOIL BIRTHDAY HX AHOY S40 3848401",29.9,2,"TOYS AND ENTERTAINMENT"
KS7,130023,"CONFETTI FOIL ALOHA 34G 360273",34.9,3,"TOYS AND ENTERTAINMENT"
MSS,130036,"CONFETTI SHOWER WLOVE BOY FOIL 34G 341491",34.9,16,"TOYS AND ENTERTAINMENT"
KS7,130038,"PLATES PAPER KEY WEST SQUARE 8PCS SET 542283",22.9,6,"TOYS AND ENTERTAINMENT"
TMP,130039,"LETTER BANNER SHOWER WLOVE 2PCS BOY 121491",59,2,"TOYS AND ENTERTAINMENT"
SPN,130042,"NAPKINS SHOWER WLOVE BOY 16PCS 33X33CM 511491",28.9,26,"TOYS AND ENTERTAINMENT"
SPN,130045,"BALLOON FOIL HX BLUE BABY BOY S40 3973001",29,28,"TOYS AND ENTERTAINMENT"
KS7,130049,"CUTLERY SET PINEAPPLE VIBES WOOD 9903311",55,6,"TOYS AND ENTERTAINMENT"
TMP,130062,"CONFETTI HELLO BABY PAPERFOIL 14G 9913157",31.9,1,"TOYS AND ENTERTAINMENT"
MSS,130066,"GARLAND PHOTO WEDDING DECOR PAPER 365CM 221595",79,5,"TOYS AND ENTERTAINMENT"
TMP,130066,"GARLAND PHOTO WEDDING DECOR PAPER 365CM 221595",79,3,"TOYS AND ENTERTAINMENT"
TMP,130072,"GLASS MARKER GOLDPINK HEN PARTY ROSE 8P 9909894",29.9,11,"TOYS AND ENTERTAINMENT"
SPN,130073,"VOLCAN DE MITTIERRA TEQUILA BLANCO 70CL  6",649.99,1,SUPERMARKET
KCS,130084,"LAYS THAI SWEET CHILLI 105G  20",31.99,14,SUPERMARKET
SPN,130088,"DORITOS CHEESE SUPREME 145G  20",28.99,50,SUPERMARKET
ACH,130092,"PHILIPS DOWNLIGHT CONDUIT 24W 30K 8915005749801",129,36,"ELECTRICAL APPLIANCES"
FAR,130092,"PHILIPS DOWNLIGHT CONDUIT 24W 30K 8915005749801",129,4,"ELECTRICAL APPLIANCES"
ACH,130127,"PLANTER MINI IRONGLASSPE ZIGZARK DESIGN 18CM",279,1,"HOME DECOR & TEXTILES"
FAR,130128,"PLANTER MINI IRONGLASSPE 21CM",249,8,"HOME DECOR & TEXTILES"
LFS,13013,"EVEN BUTTER SALTED 200G 40",93.99,137,SUPERMARKET
HAA,13013,"EVEN BUTTER SALTED 200G 40",93.99,39,SUPERMARKET
M03,13013,"EVEN BUTTER SALTED 200G 40",93.99,33,SUPERMARKET
TMP,130131,"AWAKE MELCOM WATER 750ML 16",2.29,3,SUPERMARKET
M04,130132,"AWAKE MELCOM WATER 500ML  16",1.99,1,SUPERMARKET
KAS,130133,"AWAKE MELCOM WATER 330ML  15",1.79,64,SUPERMARKET
MAS,130139,"MARTINI EPITOME STEM 30CL FRC N1417",99,12,"HOUSEWARE & KITCHENWARE"
SPN,130140,"TUMBLER SERENA LINES 32CL F4 E5171V9911",159,8,"HOUSEWARE & KITCHENWARE"
TMP,130140,"TUMBLER SERENA LINES 32CL F4 E5171V9911",159,1,"HOUSEWARE & KITCHENWARE"
TMP,130154,"VINETIS FLUTE 23CL SSPD FRC P8567",59,16,"HOUSEWARE & KITCHENWARE"
FAR,130154,"VINETIS FLUTE 23CL SSPD FRC P8567",59,21,"HOUSEWARE & KITCHENWARE"
MAS,130158,"WINE STEM GRAND CHAIS 47CL SSPD FRC L6090",59,12,"HOUSEWARE & KITCHENWARE"
SPN,130158,"WINE STEM GRAND CHAIS 47CL SSPD FRC L6090",59,6,"HOUSEWARE & KITCHENWARE"
TMP,13016,"EVEN WHIPPING CREAM 200ML 24",66.49,16,SUPERMARKET
ACH,130172,"GLASS STEM EQUIP HOME  24CL  FRC J1101",32.9,48,"HOUSEWARE & KITCHENWARE"
MDN,130172,"GLASS STEM EQUIP HOME  24CL  FRC J1101",32.9,17,"HOUSEWARE & KITCHENWARE"
TMP,130178,"TOREN COCO CRUNCHY CHOCOLATE COCONUT BAR 32G 144",4.49,212,SUPERMARKET
KS7,130181,"GLASS COCKTAIL BAR STEM 70CL  FRC L4046",89,5,"HOUSEWARE & KITCHENWARE"
TMP,130191,"TOREN CRUNCHY CHOCOLATE STRAWB COCONUT BAR 32G 144",4.49,238,SUPERMARKET
ACH,130193,"TOREN CLASSIC COMPOUND CHOCOLATE WHITE 52G 144",4.49,-1,SUPERMARKET
KAS,130205,"GRAND FERMAGE PORTION BUTTER CONVIETTES 15GX200PCS",7.49,10,SUPERMARKET
MDN,130209,"PHILIPS DOWNLIGHT CONDUIT 17W 30K 6 915005748601",85,36,"ELECTRICAL APPLIANCES"
HAA,130209,"PHILIPS DOWNLIGHT CONDUIT 17W 30K 6 915005748601",85,1,"ELECTRICAL APPLIANCES"
ACH,130240,"PHILIPS LED CANDLE BULB 40W 840 E14 929002968127",26,4,"ELECTRICAL APPLIANCES"
KS7,130243,"PHILIPS LED BULB 7W E27 6500K 929001955268",21,1,"ELECTRICAL APPLIANCES"
ACH,130290,"PANT BB RIB 3636M VGK5278BB",39,4,"GARMENTS AND FOOTWEAR"
MSS,130294,"T SHIRT BB LS 3636M VIPK2224BB",49,14,"GARMENTS AND FOOTWEAR"
KS7,130307,"PANT CASUAL LADIES 2838 VLPL43L1315",65,6,"GARMENTS AND FOOTWEAR"
ACH,130338,"ROMPER LONGSLEEV NB24M GEORG 3P SET VIPK2215LS3G",75,1,"GARMENTS AND FOOTWEAR"
M03,13038,"BEL LAVACHE SLICES CHEESE SANDWICH LIGHT 200G 36",79.99,25,SUPERMARKET
SPN,130454,"CASTANIA PUMPKIN SEEDS 160G  12",46.99,62,SUPERMARKET
HAA,130501,"TOREN WAFERS CARRE HAZELNUT CREAM WAFER 125G 24",22.99,17,SUPERMARKET
KS7,130501,"TOREN WAFERS CARRE HAZELNUT CREAM WAFER 125G 24",22.99,27,SUPERMARKET
LFS,130527,"365 FOODSSWEET CORN 400G  24",18.99,2,SUPERMARKET
LFS,130566,"MACCAW EXOTIC NECTAR TETRA PACK 1L  8",36.99,6,SUPERMARKET
LFS,130581,"CHTOURA GARDEN CHICKPEA DIP HUMMUS TAHINA 185G  24",18.99,14,SUPERMARKET
SPN,130585,"CHTOURA GARDEN COOKED FAVABEANS PALESTI RECIP 400G",17.99,4,SUPERMARKET
MSS,130586,"CHTOURA FIELDS EGGPLANT DIP BABA GHANNOUGE 185G 24",26.99,1,SUPERMARKET
TMP,130619,"PRIL 5 BLUE ORGINAL HELKEL 650ML  16",46.99,11,SUPERMARKET
MSS,130644,"VOLLEY BALL 4 SHOT VOLLEY 15012",119,28,"SPORTS & FITNESS"
ACH,130674,"SQUASH RACKET LST  125 31001",299,19,"SPORTS & FITNESS"
KS7,130712,"TENNIS RACKET JUNIOR ACE23 30015",419,9,"SPORTS & FITNESS"
SPN,130747,"STIGA TT BAT COVER TRAINING 32169",149,68,"SPORTS & FITNESS"
SPN,130781,"BADMINTON STRING ECO GUT 33001",7.9,428,"SPORTS & FITNESS"
ACH,130784,"TOREN DELISSO MILKY COATED COCOA CREAM WAF 20G 288",2.19,17,SUPERMARKET
MSS,130793,"TOREN LEMON DEEP FLAV CRISPY WAF 55G 144",6.29,89,SUPERMARKET
MSS,130796,"TOREN MB MILK CHOCOCOAT WAF COCONUT CREAM 38G 144",6.29,232,SUPERMARKET
FAR,130798,"TOREN MILK CHOCO  COATED WAFER COCOA CREAM 38G 144",6.29,98,SUPERMARKET
LFS,130806,"GIFT BAG JUTE 3ASS DESIGN 70CM AAF202360",29.9,7,"HOME DECOR & TEXTILES"
FAR,130840,"XMAS BALL SILVER 9X60MM ACS100510",32.9,1,"HOME DECOR & TEXTILES"
TMP,130877,"FLOWER ON CLIP 4PCS 9ASS 8CM AWR204200",8.9,48,"HOME DECOR & TEXTILES"
LFS,130891,"XMAS BALL ELEGAN 9PCS SET 60MM CAN214650",55,14,"HOME DECOR & TEXTILES"
MAS,130918,"COLGATE TOOTHBRUSH DOUBLE ACTION CHARCOAL VP  72",15.99,69,SUPERMARKET
M03,130918,"COLGATE TOOTHBRUSH DOUBLE ACTION CHARCOAL VP  72",15.99,53,SUPERMARKET
MDN,130920,"CLE ASSORTED SHOWER GEL 100 NATURAL 750ML 12",23.99,6,SUPERMARKET
HAA,130924,"CURTAIN JACQURD TUFT BLUE ALICE 02PA6531C",69,1,"HOME DECOR & TEXTILES"
MAS,130955,"SHOWER SET 1500MM SSTEEL ABS YWU",32.9,3,"HOUSEWARE & KITCHENWARE"
MSS,131038,"ALPEN MUESLI NO SUGAR 550G 6",84.99,7,SUPERMARKET
TMP,131049,"DR POTENT ADULT PANTS LARGE 10PCS  8",159.99,1,SUPERMARKET
TMP,131063,"GDK EDT MADEMOISELLE ROSE 100ML 24",107.99,59,SUPERMARKET
MDN,131069,"ROMAR REFILL AUTOM AIR FRESH COCONUT 250ML  6",48.99,5,SUPERMARKET
M05,131070,"ROMAR REFILL AUTOM AIR FRESH TROP FRESH 250ML  6",48.99,8,SUPERMARKET
