186641,0,LFS
186647,0,LFS
186648,0,LFS
18825,0,LFS
189337,0,LFS
191097,0,LFS
191120,0,LFS
186651,0,LFS
186664,0,LFS
186721,0,LFS
188291,0,LFS
189356,0,LFS
189359,0,LFS
189362,0,LFS
191136,0,LFS
191155,0,LFS
188336,0,LFS
188341,0,LFS
189406,0,LFS
189413,0,LFS
189418,0,LFS
189470,0,LFS
189474,0,LFS
191243,0,LFS
191244,0,LFS
191255,0,LFS
191286,0,LFS
186808,0,LFS
188345,0,LFS
188358,0,LFS
189480,0,LFS
189484,0,LFS
189510,0,LFS
189563,0,LFS
191346,0,LFS
191362,0,LFS
186893,0,LFS
188389,0,LFS
188476,0,LFS
203389,0,LFS
200976,0,LFS
200987,0,LFS
201592,0,LFS
203405,0,LFS
203416,0,LFS
203420,0,LFS
201019,0,LFS
201620,0,LFS
201634,0,LFS
201636,0,LFS
201030,0,LFS
201031,0,LFS
201046,0,LFS
201657,0,LFS
200115,0,LFS
201075,0,LFS
201076,0,LFS
203085,0,LFS
200139,0,LFS
201086,0,LFS
201736,0,LFS
203109,0,LFS
203113,0,LFS
200162,0,LFS
200179,0,LFS
201910,0,LFS
202001,0,LFS
202042,0,LFS
203115,0,LFS
203138,0,LFS
200199,0,LFS
200210,0,LFS
201151,0,LFS
203158,0,LFS
203161,0,LFS
200241,0,LFS
200251,0,LFS
200274,0,LFS
202091,0,LFS
202112,0,LFS
203185,0,LFS
200280,0,LFS
200283,0,LFS
200285,0,LFS
200302,0,LFS
202118,0,LFS
202120,0,LFS
203212,0,LFS
200312,0,LFS
202347,0,LFS
202348,0,LFS
202407,0,LFS
203241,0,LFS
200340,0,LFS
200342,0,LFS
200343,0,LFS
201363,0,LFS
201366,0,LFS
201379,0,LFS
201391,0,LFS
201403,0,LFS
202452,0,LFS
202510,0,LFS
202516,0,LFS
202591,0,LFS
202604,0,LFS
202629,0,LFS
200506,0,LFS
201415,0,LFS
201432,0,LFS
203289,0,LFS
203293,0,LFS
200512,0,LFS
200604,0,LFS
201441,0,LFS
201453,0,LFS
202779,0,LFS
202780,0,LFS
200643,0,LFS
200650,0,LFS
200867,0,LFS
200878,0,LFS
201476,0,LFS
202823,0,LFS
202836,0,LFS
202889,0,LFS
202894,0,LFS
203348,0,LFS
200904,0,LFS
201549,0,LFS
197606,0,LFS
197631,0,LFS
19766,0,LFS
199397,0,LFS
200054,0,LFS
199427,0,LFS
200076,0,LFS
200095,0,LFS
196792,0,LFS
196803,0,LFS
196805,0,LFS
199448,0,LFS
199508,0,LFS
196155,0,LFS
196840,0,LFS
197718,0,LFS
197722,0,LFS
197726,0,LFS
197732,0,LFS
199534,0,LFS
196180,0,LFS
196199,0,LFS
196203,0,LFS
196210,0,LFS
196848,0,LFS
196852,0,LFS
196860,0,LFS
197831,0,LFS
197865,0,LFS
199561,0,LFS
199570,0,LFS
199584,0,LFS
196214,0,LFS
196228,0,LFS
197986,0,LFS
199599,0,LFS
199608,0,LFS
196242,0,LFS
196253,0,LFS
196254,0,LFS
196263,0,LFS
196919,0,LFS
196925,0,LFS
198237,0,LFS
198265,0,LFS
198271,0,LFS
198275,0,LFS
198349,0,LFS
199610,0,LFS
196269,0,LFS
198366,0,LFS
198393,0,LFS
199690,0,LFS
196313,0,LFS
197038,0,LFS
198516,0,LFS
199698,0,LFS
196375,0,LFS
196378,0,LFS
197091,0,LFS
197104,0,LFS
197105,0,LFS
198944,0,LFS
198945,0,LFS
198981,0,LFS
199739,0,LFS
196402,0,LFS
196407,0,LFS
196421,0,LFS
197166,0,LFS
199107,0,LFS
199108,0,LFS
199791,0,LFS
197185,0,LFS
199160,0,LFS
199897,0,LFS
196544,0,LFS
196562,0,LFS
197295,0,LFS
197311,0,LFS
199172,0,LFS
199174,0,LFS
199175,0,LFS
199189,0,LFS
199928,0,LFS
196602,0,LFS
197329,0,LFS
197330,0,LFS
199227,0,LFS
199234,0,LFS
199947,0,LFS
199951,0,LFS
199959,0,LFS
199964,0,LFS
199967,0,LFS
196656,0,LFS
196658,0,LFS
197417,0,LFS
197446,0,LFS
197448,0,LFS
197475,0,LFS
199239,0,LFS
199242,0,LFS
199245,0,LFS
199253,0,LFS
199256,0,LFS
199266,0,LFS
200003,0,LFS
197508,0,LFS
197515,0,LFS
199365,0,LFS
200041,0,LFS
197538,0,LFS
19755,0,LFS
53709,0,LFS
29874,0,LFS
29875,0,LFS
30535,0,LFS
30580,0,LFS
37653,0,LFS
30632,0,LFS
44803,0,LFS
44832,0,LFS
54965,0,LFS
54999,0,LFS
31232,0,LFS
31289,0,LFS
31316,0,LFS
38221,0,LFS
38223,0,LFS
38707,0,LFS
44844,0,LFS
44862,0,LFS
45383,0,LFS
31533,0,LFS
31625,0,LFS
31626,0,LFS
31636,0,LFS
47177,0,LFS
47185,0,LFS
32410,0,LFS
32412,0,LFS
39302,0,LFS
48261,0,LFS
22279,0,LFS
39955,0,LFS
48388,0,LFS
48799,0,LFS
48802,0,LFS
33237,0,LFS
33251,0,LFS
33252,0,LFS
40154,0,LFS
40242,0,LFS
49364,0,LFS
33579,0,LFS
40549,0,LFS
49721,0,LFS
49723,0,LFS
49728,0,LFS
25470,0,LFS
25718,0,LFS
33580,0,LFS
34122,0,LFS
40605,0,LFS
40609,0,LFS
40764,0,LFS
35252,0,LFS
41482,0,LFS
50908,0,LFS
51041,0,LFS
51159,0,LFS
35646,0,LFS
36024,0,LFS
42310,0,LFS
42334,0,LFS
42390,0,LFS
42441,0,LFS
42442,0,LFS
42545,0,LFS
36357,0,LFS
42710,0,LFS
52228,0,LFS
27176,0,LFS
36649,0,LFS
42836,0,LFS
42961,0,LFS
53292,0,LFS
53309,0,LFS
53331,0,LFS
36773,0,LFS
36939,0,LFS
53402,0,LFS
53547,0,LFS
29334,0,LFS
29450,0,LFS
205083,0,LFS
205089,0,LFS
206798,0,LFS
209274,0,LFS
209285,0,LFS
209302,0,LFS
209303,0,LFS
203848,0,LFS
206880,0,LFS
206898,0,LFS
206930,0,LFS
209309,0,LFS
209310,0,LFS
209521,0,LFS
209664,0,LFS
209671,0,LFS
204103,0,LFS
206857,0,LFS
206858,0,LFS
206859,0,LFS
203459,0,LFS
204246,0,LFS
204392,0,LFS
204401,0,LFS
205131,0,LFS
205196,0,LFS
205222,0,LFS
205227,0,LFS
203488,0,LFS
203500,0,LFS
204407,0,LFS
204420,0,LFS
205241,0,LFS
205245,0,LFS
205248,0,LFS
205249,0,LFS
205251,0,LFS
205255,0,LFS
205256,0,LFS
207028,0,LFS
207029,0,LFS
207031,0,LFS
203512,0,LFS
203517,0,LFS
203528,0,LFS
204466,0,LFS
204471,0,LFS
204488,0,LFS
204526,0,LFS
205262,0,LFS
205263,0,LFS
205280,0,LFS
205285,0,LFS
205286,0,LFS
207064,0,LFS
207066,0,LFS
203552,0,LFS
203553,0,LFS
204559,0,LFS
205310,0,LFS
205313,0,LFS
205351,0,LFS
205355,0,LFS
207074,0,LFS
207108,0,LFS
203574,0,LFS
204621,0,LFS
204627,0,LFS
204635,0,LFS
205481,0,LFS
205483,0,LFS
205487,0,LFS
207116,0,LFS
207124,0,LFS
207127,0,LFS
207133,0,LFS
207135,0,LFS
207138,0,LFS
207141,0,LFS
207143,0,LFS
203592,0,LFS
204646,0,LFS
204649,0,LFS
204650,0,LFS
204691,0,LFS
204703,0,LFS
204705,0,LFS
204713,0,LFS
205494,0,LFS
205504,0,LFS
205537,0,LFS
205676,0,LFS
207152,0,LFS
207153,0,LFS
207154,0,LFS
203624,0,LFS
204734,0,LFS
206121,0,LFS
206148,0,LFS
206228,0,LFS
207207,0,LFS
203648,0,LFS
204743,0,LFS
204748,0,LFS
204759,0,LFS
206540,0,LFS
206546,0,LFS
206556,0,LFS
207223,0,LFS
203681,0,LFS
204780,0,LFS
204783,0,LFS
204795,0,LFS
204809,0,LFS
204810,0,LFS
206558,0,LFS
206573,0,LFS
207270,0,LFS
203716,0,LFS
206608,0,LFS
206617,0,LFS
206622,0,LFS
203731,0,LFS
203752,0,LFS
204866,0,LFS
206645,0,LFS
208280,0,LFS
208378,0,LFS
203756,0,LFS
203777,0,LFS
204888,0,LFS
204929,0,LFS
206675,0,LFS
206737,0,LFS
208634,0,LFS
208639,0,LFS
204972,0,LFS
204973,0,LFS
204983,0,LFS
204990,0,LFS
204993,0,LFS
205008,0,LFS
206781,0,LFS
208734,0,LFS
208735,0,LFS
205033,0,LFS
205042,0,LFS
N266,0,LFS
97346,0,LFS
97377,0,LFS
97380,0,LFS
99664,0,LFS
99716,0,LFS
N483,0,LFS
N485,0,LFS
94290,0,LFS
97525,0,LFS
99877,0,LFS
N659,0,LFS
94430,0,LFS
94701,0,LFS
94775,0,LFS
A794,0,LFS
A807,0,LFS
A808,0,LFS
89932,0,LFS
94803,0,LFS
A973,0,LFS
90406,0,LFS
90469,0,LFS
90505,0,LFS
94936,0,LFS
94938,0,LFS
94965,0,LFS
94994,0,LFS
98084,0,LFS
90527,0,LFS
90540,0,LFS
90565,0,LFS
90620,0,LFS
94998,0,LFS
95094,0,LFS
95403,0,LFS
98101,0,LFS
98103,0,LFS
98108,0,LFS
98123,0,LFS
D503,0,LFS
95660,0,LFS
98124,0,LFS
98128,0,LFS
D641,0,LFS
D711,0,LFS
90876,0,LFS
98300,0,LFS
98373,0,LFS
98447,0,LFS
91243,0,LFS
91311,0,LFS
95731,0,LFS
98500,0,LFS
98503,0,LFS
